cliente_id,data_compra,Produto,Valor_Médio,prob_30d,comprou_30d,prob_60d,comprou_60d,prob_90d,comprou_90d
135780,2024-05-14,1920760354,17642.976,0.2510490206253056,0,0.1435496305886407,0,0.13124846939421245,0
135783,2024-01-10,"1000300162, 1921940354, 5771960666",121870.866,0.47792722779971086,1,0.37912104304034994,1,0.34087388468055896,1
135783,2024-01-24,1000820670,175389.201,0.8945763462324284,1,0.8168233107250955,1,0.8104335629803772,1
135783,2024-01-30,"1000260162, 1000320162, 5760261020",145112.305,0.8922538066814902,1,0.808268326435335,1,0.7926211450062526,1
135783,2024-02-07,410220354,110737.49699999999,0.8771610873964371,1,0.7875419600761739,1,0.7777117552923497,1
135783,2024-02-21,5760261020,89924.1408,0.871313078381221,1,0.7439889283763532,1,0.7336689352986111,1
135783,2024-02-28,1000300162,76777.44099999999,0.8679854482948994,1,0.7399490328448027,1,0.7260661771163537,1
135783,2024-02-29,5771960666,72335.30571428571,0.8664319447184338,1,0.7508545081627443,1,0.7365850816181854,1
135783,2024-03-05,"410220354, 5760261020",64988.717625,0.8559879685879371,1,0.7504481640697263,1,0.7425533635186882,1
135783,2024-03-19,"1000320162, 1000820670",81146.0,0.8495065110888836,1,0.7273354784478349,1,0.7157733438338355,1
135783,2024-03-26,"1000260162, 5760261020",75823.76879999999,0.8609659762582234,1,0.7329045182056074,1,0.7180139837523501,1
135783,2024-03-27,1921940354,70699.96581818181,0.8609276165645243,1,0.740488035961834,1,0.7238517173914126,1
135783,2024-04-01,5771960666,68615.17649999999,0.8733860888407662,1,0.7938932655315173,1,0.7879808252664112,1
135783,2024-04-08,"1000820670, 5771960666",89490.333,0.8659930677007629,1,0.7936551881042556,1,0.7942933837471176,1
135783,2024-04-09,1000320162,86448.07692857142,0.880197771855156,1,0.811483937505433,1,0.799899430503619,1
135783,2024-04-10,1921940354,81982.3732,0.8815081463598224,1,0.8186502574295905,1,0.8058169494654526,1
135783,2024-04-18,"580861532, 1000820670",90232.666875,0.8760148443152828,1,0.8101567669257419,1,0.799119481367822,1
135783,2024-04-23,1000260162,86249.2754117647,0.8860585768551508,1,0.8144003671639984,1,0.8006932487437729,1
135783,2024-04-30,"410220354, 1000300162, 5760261020",82854.72866666666,0.8860764240514405,1,0.8147373494455651,1,0.7984284920848467,1
135783,2024-05-08,5773420162,79318.94305263157,0.875492511478703,1,0.8061362089994438,1,0.7933579861798934,1
135783,2024-05-23,5771960666,77637.1206,0.8748062921710635,1,0.7844671665214445,1,0.7692802522229931,1
135783,2024-05-29,1000320162,76843.50328571428,0.8747366986263129,1,0.7857474755902082,1,0.7678775062977354,1
135783,2024-06-03,5760261020,73645.6358181818,0.8670683390683046,1,0.7862055994969384,1,0.774461741290524,1
135783,2024-06-07,5771960666,72429.84704347825,0.8643076981663905,1,0.7830672973816791,1,0.7687692912093566,1
135783,2024-06-11,1921941338,69515.1535,0.8670830208601211,1,0.782246531697199,1,0.7630376005728275,1
135783,2024-06-12,"1000260162, 1000820670, 5771960666",76182.78252,0.8574133872857068,1,0.7784718229783741,1,0.7662978221834583,1
135783,2024-06-26,"580861532, 5760261020",74164.98,0.8711163918109427,0,0.7821765284778975,0,0.7632035241872283,0
135786,2024-05-28,5680081020,408.369,0.39121179465938405,0,0.22227870363486274,0,0.20444166595312083,0
135789,2024-03-26,1000821532,7277.595,0.3760761592154679,1,0.2369059727619046,1,0.2124790646379017,1
135789,2024-03-28,581981464,50368.3245,0.9277881539781926,0,0.9946351042707314,1,0.9930832587167564,1
